id,video_name,label,person,video_path
210,drink_004.mp4,Uống,person_02,person_02\Uống\drink_004.mp4
211,drink_005.mp4,Uống,person_02,person_02\Uống\drink_005.mp4
212,IMG_7900.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7900.MOV
213,IMG_7901.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7901.MOV
214,IMG_7902.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7902.MOV
215,IMG_7903.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7903.MOV
216,IMG_7904.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7904.MOV
217,IMG_7905.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7905.MOV
218,IMG_7906.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7906.MOV
219,IMG_7907.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7907.MOV
220,IMG_7908.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7908.MOV
221,IMG_7909.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7909.MOV
222,hello_001.mp4,Xin chào,person_02,person_02\Xin chào\hello_001.mp4
223,hello_002.mp4,Xin chào,person_02,person_02\Xin chào\hello_002.mp4
224,hello_003.mp4,Xin chào,person_02,person_02\Xin chào\hello_003.mp4
225,hello_004.mp4,Xin chào,person_02,person_02\Xin chào\hello_004.mp4
226,hello_005.MOV,Xin chào,person_02,person_02\Xin chào\hello_005.MOV
227,IMG_7931.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7931.MOV
228,IMG_7932.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7932.MOV
229,IMG_7933.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7933.MOV
230,IMG_7934.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7934.MOV
231,IMG_7935.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7935.MOV
232,IMG_7936.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7936.MOV
233,IMG_7937.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7937.MOV
234,IMG_7938.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7938.MOV
235,IMG_7939.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7939.MOV
236,IMG_7940.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7940.MOV
237,sorry_001.mp4,Xin lỗi,person_02,person_02\Xin lỗi\sorry_001.mp4
238,sorry_002.mp4,Xin lỗi,person_02,person_02\Xin lỗi\sorry_002.mp4
239,sorry_003.mp4,Xin lỗi,person_02,person_02\Xin lỗi\sorry_003.mp4
240,sorry_004.MOV,Xin lỗi,person_02,person_02\Xin lỗi\sorry_004.MOV
241,sorry_005.MOV,Xin lỗi,person_02,person_02\Xin lỗi\sorry_005.MOV
242,IMG_7961.MOV,Ăn,person_02,person_02\Ăn\IMG_7961.MOV
243,IMG_7962.MOV,Ăn,person_02,person_02\Ăn\IMG_7962.MOV
244,IMG_7963.MOV,Ăn,person_02,person_02\Ăn\IMG_7963.MOV
245,IMG_7964.MOV,Ăn,person_02,person_02\Ăn\IMG_7964.MOV
246,IMG_7965.MOV,Ăn,person_02,person_02\Ăn\IMG_7965.MOV
247,IMG_7967.MOV,Ăn,person_02,person_02\Ăn\IMG_7967.MOV
248,IMG_7968.MOV,Ăn,person_02,person_02\Ăn\IMG_7968.MOV
249,IMG_7969.MOV,Ăn,person_02,person_02\Ăn\IMG_7969.MOV
250,eat_001.mp4,Ăn,person_02,person_02\Ăn\eat_001.mp4
251,eat_002.mp4,Ăn,person_02,person_02\Ăn\eat_002.mp4
252,eat_003.mp4,Ăn,person_02,person_02\Ăn\eat_003.mp4
253,eat_004.MOV,Ăn,person_02,person_02\Ăn\eat_004.MOV
254,eat_005.MOV,Ăn,person_02,person_02\Ăn\eat_005.MOV
963,friend_001.MOV,Bạn bè,person_03,person_03\Bạn bè\friend_001.MOV
964,friend_002.MOV,Bạn bè,person_03,person_03\Bạn bè\friend_002.MOV
965,friend_003.mov,Bạn bè,person_03,person_03\Bạn bè\friend_003.mov
805,dad_001.MOV,Bố,person_03,person_03\Bố\dad_001.MOV
806,dad_002.MOV,Bố,person_03,person_03\Bố\dad_002.MOV
807,dad_003.MOV,Bố,person_03,person_03\Bố\dad_003.MOV
808,dad_004.MOV,Bố,person_03,person_03\Bố\dad_004.MOV
809,dad_005.MOV,Bố,person_03,person_03\Bố\dad_005.MOV
594,7912629543939.mp4,Có,person_03,person_03\Có\7912629543939.mp4
595,7912629986090.mp4,Có,person_03,person_03\Có\7912629986090.mp4
255,IMG_2359.MOV,Có,person_03,person_03\Có\IMG_2359.MOV
256,IMG_2360.MOV,Có,person_03,person_03\Có\IMG_2360.MOV
257,IMG_2361.MOV,Có,person_03,person_03\Có\IMG_2361.MOV
258,IMG_2362.MOV,Có,person_03,person_03\Có\IMG_2362.MOV
259,IMG_2363.MOV,Có,person_03,person_03\Có\IMG_2363.MOV
260,IMG_2364.MOV,Có,person_03,person_03\Có\IMG_2364.MOV
261,IMG_2365.MOV,Có,person_03,person_03\Có\IMG_2365.MOV
262,IMG_2366.MOV,Có,person_03,person_03\Có\IMG_2366.MOV
263,IMG_2367.MOV,Có,person_03,person_03\Có\IMG_2367.MOV
264,IMG_2368.MOV,Có,person_03,person_03\Có\IMG_2368.MOV
265,IMG_2369.MOV,Có,person_03,person_03\Có\IMG_2369.MOV
266,yes_001.MOV,Có,person_03,person_03\Có\yes_001.MOV
267,yes_002.MOV,Có,person_03,person_03\Có\yes_002.MOV
268,yes_003.MOV,Có,person_03,person_03\Có\yes_003.MOV
596,7912627952282.mp4,Cảm ơn,person_03,person_03\Cảm ơn\7912627952282.mp4
597,7912628227788.mp4,Cảm ơn,person_03,person_03\Cảm ơn\7912628227788.mp4
269,IMG_2345.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2345.MOV
270,IMG_2346.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2346.MOV
271,IMG_2347.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2347.MOV
272,IMG_2348.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2348.MOV
273,IMG_2349.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2349.MOV
274,IMG_2350.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2350.MOV
275,IMG_2351.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2351.MOV
276,IMG_2352.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2352.MOV
277,IMG_2353.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2353.MOV
278,IMG_2354.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2354.MOV
279,IMG_2355.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2355.MOV
280,thanks_001.MOV,Cảm ơn,person_03,person_03\Cảm ơn\thanks_001.MOV
281,thanks_002.MOV,Cảm ơn,person_03,person_03\Cảm ơn\thanks_002.MOV
282,thanks_003.mov,Cảm ơn,person_03,person_03\Cảm ơn\thanks_003.mov
810,understand_001.MOV,Hiểu,person_03,person_03\Hiểu\understand_001.MOV
811,understand_002.MOV,Hiểu,person_03,person_03\Hiểu\understand_002.MOV
812,understand_003.MOV,Hiểu,person_03,person_03\Hiểu\understand_003.MOV
813,understand_004.MOV,Hiểu,person_03,person_03\Hiểu\understand_004.MOV
814,understand_005.MOV,Hiểu,person_03,person_03\Hiểu\understand_005.MOV
815,understand_006.MOV,Hiểu,person_03,person_03\Hiểu\understand_006.MOV
598,7912636251231.mp4,Hạnh phúc,person_03,person_03\Hạnh phúc\7912636251231.mp4
283,IMG_2371.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2371.MOV
284,IMG_2372.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2372.MOV
285,IMG_2373.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2373.MOV
286,IMG_2374.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2374.MOV
287,IMG_2375.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2375.MOV
288,IMG_2376.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2376.MOV
289,IMG_2377.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2377.MOV
290,IMG_2378.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2378.MOV
291,IMG_2379.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2379.MOV
292,IMG_2380.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2380.MOV
293,IMG_2381.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2381.MOV
294,help_001.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\help_001.MOV
295,help_002.mov,Hạnh phúc,person_03,person_03\Hạnh phúc\help_002.mov
296,help_003.mov,Hạnh phúc,person_03,person_03\Hạnh phúc\help_003.mov
297,help_004.mov,Hạnh phúc,person_03,person_03\Hạnh phúc\help_004.mov
298,help_005.mov,Hạnh phúc,person_03,person_03\Hạnh phúc\help_005.mov
299,help_006.mov,Hạnh phúc,person_03,person_03\Hạnh phúc\help_006.mov
816,learn_001.MOV,Học,person_03,person_03\Học\learn_001.MOV
817,learn_002.MOV,Học,person_03,person_03\Học\learn_002.MOV
818,learn_003.MOV,Học,person_03,person_03\Học\learn_003.MOV
819,learn_004.MOV,Học,person_03,person_03\Học\learn_004.MOV
820,learn_005.MOV,Học,person_03,person_03\Học\learn_005.MOV
599,7912633327033.mp4,Không,person_03,person_03\Không\7912633327033.mp4
600,7912633427660.mp4,Không,person_03,person_03\Không\7912633427660.mp4
300,IMG_2384(1).mov,Không,person_03,person_03\Không\IMG_2384(1).mov
301,IMG_2384(2).mov,Không,person_03,person_03\Không\IMG_2384(2).mov
302,IMG_2384(3).mov,Không,person_03,person_03\Không\IMG_2384(3).mov
303,IMG_2384(4).mov,Không,person_03,person_03\Không\IMG_2384(4).mov
304,IMG_2384(5).mov,Không,person_03,person_03\Không\IMG_2384(5).mov
305,IMG_2384(6).mov,Không,person_03,person_03\Không\IMG_2384(6).mov
306,IMG_2384(7).mov,Không,person_03,person_03\Không\IMG_2384(7).mov
307,IMG_2384(8).mov,Không,person_03,person_03\Không\IMG_2384(8).mov
308,IMG_2384(9).mov,Không,person_03,person_03\Không\IMG_2384(9).mov
309,IMG_2384.mov,Không,person_03,person_03\Không\IMG_2384.mov
310,no_001.MOV,Không,person_03,person_03\Không\no_001.MOV
311,no_002.MOV,Không,person_03,person_03\Không\no_002.MOV
312,no_003.MOV,Không,person_03,person_03\Không\no_003.MOV
821,like_001.MOV,Thích,person_03,person_03\Thích\like_001.MOV
822,like_002.MOV,Thích,person_03,person_03\Thích\like_002.MOV
823,like_003.MOV,Thích,person_03,person_03\Thích\like_003.MOV
824,like_004.MOV,Thích,person_03,person_03\Thích\like_004.MOV
825,like_005.MOV,Thích,person_03,person_03\Thích\like_005.MOV
601,7912636004802.mp4,Tôi,person_03,person_03\Tôi\7912636004802.mp4
313,IMG_2385(1).mov,Tôi,person_03,person_03\Tôi\IMG_2385(1).mov
314,IMG_2385(2).mov,Tôi,person_03,person_03\Tôi\IMG_2385(2).mov
315,IMG_2385(3).mov,Tôi,person_03,person_03\Tôi\IMG_2385(3).mov
316,IMG_2385(4).mov,Tôi,person_03,person_03\Tôi\IMG_2385(4).mov
317,IMG_2385(5).mov,Tôi,person_03,person_03\Tôi\IMG_2385(5).mov
318,IMG_2385(6).mov,Tôi,person_03,person_03\Tôi\IMG_2385(6).mov
319,IMG_2385(7).mov,Tôi,person_03,person_03\Tôi\IMG_2385(7).mov
320,IMG_2385(8).mov,Tôi,person_03,person_03\Tôi\IMG_2385(8).mov
321,IMG_2385(9).mov,Tôi,person_03,person_03\Tôi\IMG_2385(9).mov
322,IMG_2385.mov,Tôi,person_03,person_03\Tôi\IMG_2385.mov
323,me_001.MOV,Tôi,person_03,person_03\Tôi\me_001.MOV
324,me_002.MOV,Tôi,person_03,person_03\Tôi\me_002.MOV
325,me_003.MOV,Tôi,person_03,person_03\Tôi\me_003.MOV
326,me_004.MOV,Tôi,person_03,person_03\Tôi\me_004.MOV
327,me_005.MOV,Tôi,person_03,person_03\Tôi\me_005.MOV
328,goodbye_001.MOV,Tạm biệt,person_03,person_03\Tạm biệt\goodbye_001.MOV
329,goodbye_002.MOV,Tạm biệt,person_03,person_03\Tạm biệt\goodbye_002.MOV
330,goodbye_003.MOV,Tạm biệt,person_03,person_03\Tạm biệt\goodbye_003.MOV
331,goodbye_004.mov,Tạm biệt,person_03,person_03\Tạm biệt\goodbye_004.mov
332,goodbye_005.MOV,Tạm biệt,person_03,person_03\Tạm biệt\goodbye_005.MOV
333,IMG_2386(1).mov,Uống,person_03,person_03\Uống\IMG_2386(1).mov
334,IMG_2386(2).mov,Uống,person_03,person_03\Uống\IMG_2386(2).mov
335,IMG_2386(3).mov,Uống,person_03,person_03\Uống\IMG_2386(3).mov
336,IMG_2386(4).mov,Uống,person_03,person_03\Uống\IMG_2386(4).mov
337,IMG_2386(5).mov,Uống,person_03,person_03\Uống\IMG_2386(5).mov
338,IMG_2386(6).mov,Uống,person_03,person_03\Uống\IMG_2386(6).mov
339,IMG_2386(7).mov,Uống,person_03,person_03\Uống\IMG_2386(7).mov
340,IMG_2386(8).mov,Uống,person_03,person_03\Uống\IMG_2386(8).mov
341,IMG_2386(9).mov,Uống,person_03,person_03\Uống\IMG_2386(9).mov
342,IMG_2386.mov,Uống,person_03,person_03\Uống\IMG_2386.mov
343,drink_001.MOV,Uống,person_03,person_03\Uống\drink_001.MOV
344,drink_002.MOV,Uống,person_03,person_03\Uống\drink_002.MOV
345,drink_003.MOV,Uống,person_03,person_03\Uống\drink_003.MOV
346,IMG_2387(1).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(1).mov
347,IMG_2387(2).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(2).mov
348,IMG_2387(3).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(3).mov
349,IMG_2387(4).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(4).mov
350,IMG_2387(5).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(5).mov
351,IMG_2387(6).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(6).mov
352,IMG_2387(7).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(7).mov
353,IMG_2387(8).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(8).mov
354,IMG_2387(9).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(9).mov
355,IMG_2387.mov,Xin chào,person_03,person_03\Xin chào\IMG_2387.mov
356,hello_001.mov,Xin chào,person_03,person_03\Xin chào\hello_001.mov
357,hello_002.mov,Xin chào,person_03,person_03\Xin chào\hello_002.mov
358,hello_003.mov,Xin chào,person_03,person_03\Xin chào\hello_003.mov
359,hello_004.mov,Xin chào,person_03,person_03\Xin chào\hello_004.mov
360,hello_005.mov,Xin chào,person_03,person_03\Xin chào\hello_005.mov
361,hello_006.MOV,Xin chào,person_03,person_03\Xin chào\hello_006.MOV
362,hello_007.MOV,Xin chào,person_03,person_03\Xin chào\hello_007.MOV
363,IMG_2388(1).MOV,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(1).MOV
364,IMG_2388(2).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(2).mov
365,IMG_2388(3).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(3).mov
366,IMG_2388(4).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(4).mov
367,IMG_2388(5).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(5).mov
368,IMG_2388(6).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(6).mov
369,IMG_2388(7).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(7).mov
370,IMG_2388(8).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(8).mov
371,IMG_2388(9).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(9).mov
372,IMG_2388.MOV,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388.MOV
373,sorry_001.MOV,Xin lỗi,person_03,person_03\Xin lỗi\sorry_001.MOV
374,sorry_002.MOV,Xin lỗi,person_03,person_03\Xin lỗi\sorry_002.MOV
375,sorry_003.mov,Xin lỗi,person_03,person_03\Xin lỗi\sorry_003.mov
376,sorry_004.MOV,Xin lỗi,person_03,person_03\Xin lỗi\sorry_004.MOV
602,7912624242948.mp4,Ăn,person_03,person_03\Ăn\7912624242948.mp4
603,7912624596005.mp4,Ăn,person_03,person_03\Ăn\7912624596005.mp4
377,IMG_2329.MOV,Ăn,person_03,person_03\Ăn\IMG_2329.MOV
378,IMG_2332.MOV,Ăn,person_03,person_03\Ăn\IMG_2332.MOV
379,IMG_2333.MOV,Ăn,person_03,person_03\Ăn\IMG_2333.MOV
380,IMG_2334.MOV,Ăn,person_03,person_03\Ăn\IMG_2334.MOV
381,IMG_2335.MOV,Ăn,person_03,person_03\Ăn\IMG_2335.MOV
382,IMG_2338.MOV,Ăn,person_03,person_03\Ăn\IMG_2338.MOV
383,IMG_2339.MOV,Ăn,person_03,person_03\Ăn\IMG_2339.MOV
384,IMG_2340.MOV,Ăn,person_03,person_03\Ăn\IMG_2340.MOV
385,IMG_2341.MOV,Ăn,person_03,person_03\Ăn\IMG_2341.MOV
386,IMG_2342.MOV,Ăn,person_03,person_03\Ăn\IMG_2342.MOV
387,eat_001.MOV,Ăn,person_03,person_03\Ăn\eat_001.MOV
388,eat_002.MOV,Ăn,person_03,person_03\Ăn\eat_002.MOV
389,eat_003.MOV,Ăn,person_03,person_03\Ăn\eat_003.MOV
390,eat_004.MOV,Ăn,person_03,person_03\Ăn\eat_004.MOV
974,IMG_1992.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1992.MOV
975,IMG_1993.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1993.MOV
976,IMG_1994.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1994.MOV
977,IMG_1995.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1995.MOV
978,IMG_1996.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1996.MOV
979,IMG_1997.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1997.MOV
980,IMG_1998.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1998.MOV
981,IMG_1999.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1999.MOV
982,IMG_2001.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_2001.MOV
983,IMG_2002.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_2002.MOV
855,IMG_2003.MOV,Bố,person_07,person_07\Bố\IMG_2003.MOV
856,IMG_2005.MOV,Bố,person_07,person_07\Bố\IMG_2005.MOV
857,IMG_2006.MOV,Bố,person_07,person_07\Bố\IMG_2006.MOV
858,IMG_2007.MOV,Bố,person_07,person_07\Bố\IMG_2007.MOV
859,IMG_2008.MOV,Bố,person_07,person_07\Bố\IMG_2008.MOV
860,IMG_2009.MOV,Bố,person_07,person_07\Bố\IMG_2009.MOV
861,IMG_2010.MOV,Bố,person_07,person_07\Bố\IMG_2010.MOV
862,IMG_2011.MOV,Bố,person_07,person_07\Bố\IMG_2011.MOV
863,IMG_2012.MOV,Bố,person_07,person_07\Bố\IMG_2012.MOV
864,IMG_2013.MOV,Bố,person_07,person_07\Bố\IMG_2013.MOV
478,01.MOV,Có,person_07,person_07\Có\01.MOV
479,02.MOV,Có,person_07,person_07\Có\02.MOV
480,03.MOV,Có,person_07,person_07\Có\03.MOV
481,04.MOV,Có,person_07,person_07\Có\04.MOV
482,05.MOV,Có,person_07,person_07\Có\05.MOV
483,06.MOV,Có,person_07,person_07\Có\06.MOV
484,07.MOV,Có,person_07,person_07\Có\07.MOV
485,08.MOV,Có,person_07,person_07\Có\08.MOV
486,09.MOV,Có,person_07,person_07\Có\09.MOV
487,10.mov,Có,person_07,person_07\Có\10.mov
488,01.MOV,Cảm ơn,person_07,person_07\Cảm ơn\01.MOV
489,02.MOV,Cảm ơn,person_07,person_07\Cảm ơn\02.MOV
490,03.MOV,Cảm ơn,person_07,person_07\Cảm ơn\03.MOV
491,04.MOV,Cảm ơn,person_07,person_07\Cảm ơn\04.MOV
492,05.MOV,Cảm ơn,person_07,person_07\Cảm ơn\05.MOV
493,06.MOV,Cảm ơn,person_07,person_07\Cảm ơn\06.MOV
494,07.MOV,Cảm ơn,person_07,person_07\Cảm ơn\07.MOV
495,08.MOV,Cảm ơn,person_07,person_07\Cảm ơn\08.MOV
496,09.MOV,Cảm ơn,person_07,person_07\Cảm ơn\09.MOV
497,10.MOV,Cảm ơn,person_07,person_07\Cảm ơn\10.MOV
865,IMG_2014.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2014.MOV
866,IMG_2015.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2015.MOV
867,IMG_2016.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2016.MOV
868,IMG_2017.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2017.MOV
869,IMG_2018.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2018.MOV
870,IMG_2019.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2019.MOV
871,IMG_2020.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2020.MOV
872,IMG_2021.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2021.MOV
873,IMG_2022.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2022.MOV
874,IMG_2023.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2023.MOV
498,01.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\01.MOV
499,02.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\02.MOV
500,03.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\03.MOV
501,04.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\04.MOV
502,05.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\05.MOV
503,06.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\06.MOV
504,07.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\07.MOV
505,08.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\08.MOV
506,09.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\09.MOV
507,10.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\10.MOV
875,IMG_2024.MOV,Học,person_07,person_07\Học\IMG_2024.MOV
876,IMG_2025.MOV,Học,person_07,person_07\Học\IMG_2025.MOV
877,IMG_2026.MOV,Học,person_07,person_07\Học\IMG_2026.MOV
878,IMG_2027.MOV,Học,person_07,person_07\Học\IMG_2027.MOV
879,IMG_2028.MOV,Học,person_07,person_07\Học\IMG_2028.MOV
880,IMG_2029.MOV,Học,person_07,person_07\Học\IMG_2029.MOV
881,IMG_2030.MOV,Học,person_07,person_07\Học\IMG_2030.MOV
882,IMG_2031.MOV,Học,person_07,person_07\Học\IMG_2031.MOV
883,IMG_2032.MOV,Học,person_07,person_07\Học\IMG_2032.MOV
884,IMG_2033.MOV,Học,person_07,person_07\Học\IMG_2033.MOV
508,01.MOV,Không,person_07,person_07\Không\01.MOV
509,02.MOV,Không,person_07,person_07\Không\02.MOV
510,03.MOV,Không,person_07,person_07\Không\03.MOV
511,04(1).MOV,Không,person_07,person_07\Không\04(1).MOV
512,04.MOV,Không,person_07,person_07\Không\04.MOV
513,05.MOV,Không,person_07,person_07\Không\05.MOV
514,06.MOV,Không,person_07,person_07\Không\06.MOV
515,07.MOV,Không,person_07,person_07\Không\07.MOV
516,08.MOV,Không,person_07,person_07\Không\08.MOV
517,09.MOV,Không,person_07,person_07\Không\09.MOV
885,IMG_2034.MOV,Thích,person_07,person_07\Thích\IMG_2034.MOV
886,IMG_2035.MOV,Thích,person_07,person_07\Thích\IMG_2035.MOV
887,IMG_2036.MOV,Thích,person_07,person_07\Thích\IMG_2036.MOV
888,IMG_2037.MOV,Thích,person_07,person_07\Thích\IMG_2037.MOV
889,IMG_2038.MOV,Thích,person_07,person_07\Thích\IMG_2038.MOV
890,IMG_2039.MOV,Thích,person_07,person_07\Thích\IMG_2039.MOV
891,IMG_2040.MOV,Thích,person_07,person_07\Thích\IMG_2040.MOV
892,IMG_2041.MOV,Thích,person_07,person_07\Thích\IMG_2041.MOV
893,IMG_2042.MOV,Thích,person_07,person_07\Thích\IMG_2042.MOV
894,IMG_2043.MOV,Thích,person_07,person_07\Thích\IMG_2043.MOV
518,01.MOV,Tôi,person_07,person_07\Tôi\01.MOV
519,02.MOV,Tôi,person_07,person_07\Tôi\02.MOV
520,03.MOV,Tôi,person_07,person_07\Tôi\03.MOV
521,04.MOV,Tôi,person_07,person_07\Tôi\04.MOV
522,05.MOV,Tôi,person_07,person_07\Tôi\05.MOV
523,06.MOV,Tôi,person_07,person_07\Tôi\06.MOV
524,07.MOV,Tôi,person_07,person_07\Tôi\07.MOV
525,08.MOV,Tôi,person_07,person_07\Tôi\08.MOV
526,09.MOV,Tôi,person_07,person_07\Tôi\09.MOV
527,10.MOV,Tôi,person_07,person_07\Tôi\10.MOV
528,01.MOV,Tạm biệt,person_07,person_07\Tạm biệt\01.MOV
529,02.MOV,Tạm biệt,person_07,person_07\Tạm biệt\02.MOV
530,03.MOV,Tạm biệt,person_07,person_07\Tạm biệt\03.MOV
531,04.MOV,Tạm biệt,person_07,person_07\Tạm biệt\04.MOV
532,05.MOV,Tạm biệt,person_07,person_07\Tạm biệt\05.MOV
533,06.MOV,Tạm biệt,person_07,person_07\Tạm biệt\06.MOV
534,07.MOV,Tạm biệt,person_07,person_07\Tạm biệt\07.MOV
535,08.MOV,Tạm biệt,person_07,person_07\Tạm biệt\08.MOV
536,09.MOV,Tạm biệt,person_07,person_07\Tạm biệt\09.MOV
537,10.MOV,Tạm biệt,person_07,person_07\Tạm biệt\10.MOV
538,01.MOV,Uống,person_07,person_07\Uống\01.MOV
539,02.MOV,Uống,person_07,person_07\Uống\02.MOV
540,03.MOV,Uống,person_07,person_07\Uống\03.MOV
541,04.MOV,Uống,person_07,person_07\Uống\04.MOV
542,05.MOV,Uống,person_07,person_07\Uống\05.MOV
543,06.MOV,Uống,person_07,person_07\Uống\06.MOV
544,07.MOV,Uống,person_07,person_07\Uống\07.MOV
545,08.MOV,Uống,person_07,person_07\Uống\08.MOV
546,09.MOV,Uống,person_07,person_07\Uống\09.MOV
547,10.MOV,Uống,person_07,person_07\Uống\10.MOV
548,01.MOV,Xin chào,person_07,person_07\Xin chào\01.MOV
549,02.MOV,Xin chào,person_07,person_07\Xin chào\02.MOV
550,03.MOV,Xin chào,person_07,person_07\Xin chào\03.MOV
551,04.MOV,Xin chào,person_07,person_07\Xin chào\04.MOV
552,05.MOV,Xin chào,person_07,person_07\Xin chào\05.MOV
553,06.MOV,Xin chào,person_07,person_07\Xin chào\06.MOV
554,07.MOV,Xin chào,person_07,person_07\Xin chào\07.MOV
555,08(1).MOV,Xin chào,person_07,person_07\Xin chào\08(1).MOV
556,08.MOV,Xin chào,person_07,person_07\Xin chào\08.MOV
557,09.MOV,Xin chào,person_07,person_07\Xin chào\09.MOV
558,10.MOV,Xin chào,person_07,person_07\Xin chào\10.MOV
559,01.MOV,Xin lỗi,person_07,person_07\Xin lỗi\01.MOV
560,02.MOV,Xin lỗi,person_07,person_07\Xin lỗi\02.MOV
