id,video_name,label,person,video_path
368,drink_004.mp4,Uống,person_02,person_02\Uống\drink_004.mp4
369,drink_005.mp4,Uống,person_02,person_02\Uống\drink_005.mp4
370,IMG_7900.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7900.MOV
371,IMG_7901.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7901.MOV
372,IMG_7902.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7902.MOV
373,IMG_7903.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7903.MOV
374,IMG_7904.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7904.MOV
375,IMG_7905.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7905.MOV
376,IMG_7906.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7906.MOV
377,IMG_7907.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7907.MOV
378,IMG_7908.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7908.MOV
379,IMG_7909.MOV,Xin chào,person_02,person_02\Xin chào\IMG_7909.MOV
380,hello_001.mp4,Xin chào,person_02,person_02\Xin chào\hello_001.mp4
381,hello_002.mp4,Xin chào,person_02,person_02\Xin chào\hello_002.mp4
382,hello_003.mp4,Xin chào,person_02,person_02\Xin chào\hello_003.mp4
383,hello_004.mp4,Xin chào,person_02,person_02\Xin chào\hello_004.mp4
384,hello_005.MOV,Xin chào,person_02,person_02\Xin chào\hello_005.MOV
385,IMG_7931.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7931.MOV
386,IMG_7932.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7932.MOV
387,IMG_7933.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7933.MOV
388,IMG_7934.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7934.MOV
389,IMG_7935.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7935.MOV
390,IMG_7936.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7936.MOV
391,IMG_7937.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7937.MOV
392,IMG_7938.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7938.MOV
393,IMG_7939.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7939.MOV
394,IMG_7940.MOV,Xin lỗi,person_02,person_02\Xin lỗi\IMG_7940.MOV
395,sorry_001.mp4,Xin lỗi,person_02,person_02\Xin lỗi\sorry_001.mp4
396,sorry_002.mp4,Xin lỗi,person_02,person_02\Xin lỗi\sorry_002.mp4
397,sorry_003.mp4,Xin lỗi,person_02,person_02\Xin lỗi\sorry_003.mp4
398,sorry_004.MOV,Xin lỗi,person_02,person_02\Xin lỗi\sorry_004.MOV
399,sorry_005.MOV,Xin lỗi,person_02,person_02\Xin lỗi\sorry_005.MOV
400,IMG_7961.MOV,Ăn,person_02,person_02\Ăn\IMG_7961.MOV
401,IMG_7962.MOV,Ăn,person_02,person_02\Ăn\IMG_7962.MOV
402,IMG_7963.MOV,Ăn,person_02,person_02\Ăn\IMG_7963.MOV
403,IMG_7964.MOV,Ăn,person_02,person_02\Ăn\IMG_7964.MOV
404,IMG_7965.MOV,Ăn,person_02,person_02\Ăn\IMG_7965.MOV
405,IMG_7967.MOV,Ăn,person_02,person_02\Ăn\IMG_7967.MOV
406,IMG_7968.MOV,Ăn,person_02,person_02\Ăn\IMG_7968.MOV
407,IMG_7969.MOV,Ăn,person_02,person_02\Ăn\IMG_7969.MOV
408,eat_001.mp4,Ăn,person_02,person_02\Ăn\eat_001.mp4
409,eat_002.mp4,Ăn,person_02,person_02\Ăn\eat_002.mp4
410,eat_003.mp4,Ăn,person_02,person_02\Ăn\eat_003.mp4
411,eat_004.MOV,Ăn,person_02,person_02\Ăn\eat_004.MOV
412,eat_005.MOV,Ăn,person_02,person_02\Ăn\eat_005.MOV
413,friend_001.MOV,Bạn bè,person_03,person_03\Bạn bè\friend_001.MOV
414,friend_002.MOV,Bạn bè,person_03,person_03\Bạn bè\friend_002.MOV
415,friend_003.mov,Bạn bè,person_03,person_03\Bạn bè\friend_003.mov
416,dad_001.MOV,Bố,person_03,person_03\Bố\dad_001.MOV
417,dad_002.MOV,Bố,person_03,person_03\Bố\dad_002.MOV
418,dad_003.MOV,Bố,person_03,person_03\Bố\dad_003.MOV
419,dad_004.MOV,Bố,person_03,person_03\Bố\dad_004.MOV
420,dad_005.MOV,Bố,person_03,person_03\Bố\dad_005.MOV
421,7912629543939.mp4,Có,person_03,person_03\Có\7912629543939.mp4
422,7912629986090.mp4,Có,person_03,person_03\Có\7912629986090.mp4
423,IMG_2359.MOV,Có,person_03,person_03\Có\IMG_2359.MOV
424,IMG_2360.MOV,Có,person_03,person_03\Có\IMG_2360.MOV
425,IMG_2361.MOV,Có,person_03,person_03\Có\IMG_2361.MOV
426,IMG_2362.MOV,Có,person_03,person_03\Có\IMG_2362.MOV
427,IMG_2363.MOV,Có,person_03,person_03\Có\IMG_2363.MOV
428,IMG_2364.MOV,Có,person_03,person_03\Có\IMG_2364.MOV
429,IMG_2365.MOV,Có,person_03,person_03\Có\IMG_2365.MOV
430,IMG_2366.MOV,Có,person_03,person_03\Có\IMG_2366.MOV
431,IMG_2367.MOV,Có,person_03,person_03\Có\IMG_2367.MOV
432,IMG_2368.MOV,Có,person_03,person_03\Có\IMG_2368.MOV
433,IMG_2369.MOV,Có,person_03,person_03\Có\IMG_2369.MOV
434,yes_001.MOV,Có,person_03,person_03\Có\yes_001.MOV
435,yes_002.MOV,Có,person_03,person_03\Có\yes_002.MOV
436,yes_003.MOV,Có,person_03,person_03\Có\yes_003.MOV
437,7912627952282.mp4,Cảm ơn,person_03,person_03\Cảm ơn\7912627952282.mp4
438,7912628227788.mp4,Cảm ơn,person_03,person_03\Cảm ơn\7912628227788.mp4
439,IMG_2345.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2345.MOV
440,IMG_2346.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2346.MOV
441,IMG_2347.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2347.MOV
442,IMG_2348.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2348.MOV
443,IMG_2349.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2349.MOV
444,IMG_2350.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2350.MOV
445,IMG_2351.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2351.MOV
446,IMG_2352.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2352.MOV
447,IMG_2353.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2353.MOV
448,IMG_2354.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2354.MOV
449,IMG_2355.MOV,Cảm ơn,person_03,person_03\Cảm ơn\IMG_2355.MOV
450,thanks_001.MOV,Cảm ơn,person_03,person_03\Cảm ơn\thanks_001.MOV
451,thanks_002.MOV,Cảm ơn,person_03,person_03\Cảm ơn\thanks_002.MOV
452,thanks_003.mov,Cảm ơn,person_03,person_03\Cảm ơn\thanks_003.mov
453,understand_001.MOV,Hiểu,person_03,person_03\Hiểu\understand_001.MOV
454,understand_002.MOV,Hiểu,person_03,person_03\Hiểu\understand_002.MOV
455,understand_003.MOV,Hiểu,person_03,person_03\Hiểu\understand_003.MOV
456,understand_004.MOV,Hiểu,person_03,person_03\Hiểu\understand_004.MOV
457,understand_005.MOV,Hiểu,person_03,person_03\Hiểu\understand_005.MOV
458,understand_006.MOV,Hiểu,person_03,person_03\Hiểu\understand_006.MOV
459,7912636251231.mp4,Hạnh phúc,person_03,person_03\Hạnh phúc\7912636251231.mp4
460,IMG_2371.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2371.MOV
461,IMG_2372.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2372.MOV
462,IMG_2373.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2373.MOV
463,IMG_2374.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2374.MOV
464,IMG_2375.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2375.MOV
465,IMG_2376.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2376.MOV
466,IMG_2377.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2377.MOV
467,IMG_2378.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2378.MOV
468,IMG_2379.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2379.MOV
469,IMG_2380.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2380.MOV
470,IMG_2381.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\IMG_2381.MOV
471,help_001.MOV,Hạnh phúc,person_03,person_03\Hạnh phúc\help_001.MOV
472,help_002.mov,Hạnh phúc,person_03,person_03\Hạnh phúc\help_002.mov
473,help_003.mov,Hạnh phúc,person_03,person_03\Hạnh phúc\help_003.mov
474,help_004.mov,Hạnh phúc,person_03,person_03\Hạnh phúc\help_004.mov
475,help_005.mov,Hạnh phúc,person_03,person_03\Hạnh phúc\help_005.mov
476,help_006.mov,Hạnh phúc,person_03,person_03\Hạnh phúc\help_006.mov
477,learn_001.MOV,Học,person_03,person_03\Học\learn_001.MOV
478,learn_002.MOV,Học,person_03,person_03\Học\learn_002.MOV
479,learn_003.MOV,Học,person_03,person_03\Học\learn_003.MOV
480,learn_004.MOV,Học,person_03,person_03\Học\learn_004.MOV
481,learn_005.MOV,Học,person_03,person_03\Học\learn_005.MOV
482,7912633327033.mp4,Không,person_03,person_03\Không\7912633327033.mp4
483,7912633427660.mp4,Không,person_03,person_03\Không\7912633427660.mp4
484,IMG_2384(1).mov,Không,person_03,person_03\Không\IMG_2384(1).mov
485,IMG_2384(2).mov,Không,person_03,person_03\Không\IMG_2384(2).mov
486,IMG_2384(3).mov,Không,person_03,person_03\Không\IMG_2384(3).mov
487,IMG_2384(4).mov,Không,person_03,person_03\Không\IMG_2384(4).mov
488,IMG_2384(5).mov,Không,person_03,person_03\Không\IMG_2384(5).mov
489,IMG_2384(6).mov,Không,person_03,person_03\Không\IMG_2384(6).mov
490,IMG_2384(7).mov,Không,person_03,person_03\Không\IMG_2384(7).mov
491,IMG_2384(8).mov,Không,person_03,person_03\Không\IMG_2384(8).mov
492,IMG_2384(9).mov,Không,person_03,person_03\Không\IMG_2384(9).mov
493,IMG_2384.mov,Không,person_03,person_03\Không\IMG_2384.mov
494,no_001.MOV,Không,person_03,person_03\Không\no_001.MOV
495,no_002.MOV,Không,person_03,person_03\Không\no_002.MOV
496,no_003.MOV,Không,person_03,person_03\Không\no_003.MOV
497,like_001.MOV,Thích,person_03,person_03\Thích\like_001.MOV
498,like_002.MOV,Thích,person_03,person_03\Thích\like_002.MOV
499,like_003.MOV,Thích,person_03,person_03\Thích\like_003.MOV
500,like_004.MOV,Thích,person_03,person_03\Thích\like_004.MOV
501,like_005.MOV,Thích,person_03,person_03\Thích\like_005.MOV
502,7912636004802.mp4,Tôi,person_03,person_03\Tôi\7912636004802.mp4
503,IMG_2385(1).mov,Tôi,person_03,person_03\Tôi\IMG_2385(1).mov
504,IMG_2385(2).mov,Tôi,person_03,person_03\Tôi\IMG_2385(2).mov
505,IMG_2385(3).mov,Tôi,person_03,person_03\Tôi\IMG_2385(3).mov
506,IMG_2385(4).mov,Tôi,person_03,person_03\Tôi\IMG_2385(4).mov
507,IMG_2385(5).mov,Tôi,person_03,person_03\Tôi\IMG_2385(5).mov
508,IMG_2385(6).mov,Tôi,person_03,person_03\Tôi\IMG_2385(6).mov
509,IMG_2385(7).mov,Tôi,person_03,person_03\Tôi\IMG_2385(7).mov
510,IMG_2385(8).mov,Tôi,person_03,person_03\Tôi\IMG_2385(8).mov
511,IMG_2385(9).mov,Tôi,person_03,person_03\Tôi\IMG_2385(9).mov
512,IMG_2385.mov,Tôi,person_03,person_03\Tôi\IMG_2385.mov
513,me_001.MOV,Tôi,person_03,person_03\Tôi\me_001.MOV
514,me_002.MOV,Tôi,person_03,person_03\Tôi\me_002.MOV
515,me_003.MOV,Tôi,person_03,person_03\Tôi\me_003.MOV
516,me_004.MOV,Tôi,person_03,person_03\Tôi\me_004.MOV
517,me_005.MOV,Tôi,person_03,person_03\Tôi\me_005.MOV
518,goodbye_001.MOV,Tạm biệt,person_03,person_03\Tạm biệt\goodbye_001.MOV
519,goodbye_002.MOV,Tạm biệt,person_03,person_03\Tạm biệt\goodbye_002.MOV
520,goodbye_003.MOV,Tạm biệt,person_03,person_03\Tạm biệt\goodbye_003.MOV
521,goodbye_004.mov,Tạm biệt,person_03,person_03\Tạm biệt\goodbye_004.mov
522,goodbye_005.MOV,Tạm biệt,person_03,person_03\Tạm biệt\goodbye_005.MOV
523,IMG_2386(1).mov,Uống,person_03,person_03\Uống\IMG_2386(1).mov
524,IMG_2386(2).mov,Uống,person_03,person_03\Uống\IMG_2386(2).mov
525,IMG_2386(3).mov,Uống,person_03,person_03\Uống\IMG_2386(3).mov
526,IMG_2386(4).mov,Uống,person_03,person_03\Uống\IMG_2386(4).mov
527,IMG_2386(5).mov,Uống,person_03,person_03\Uống\IMG_2386(5).mov
528,IMG_2386(6).mov,Uống,person_03,person_03\Uống\IMG_2386(6).mov
529,IMG_2386(7).mov,Uống,person_03,person_03\Uống\IMG_2386(7).mov
530,IMG_2386(8).mov,Uống,person_03,person_03\Uống\IMG_2386(8).mov
531,IMG_2386(9).mov,Uống,person_03,person_03\Uống\IMG_2386(9).mov
532,IMG_2386.mov,Uống,person_03,person_03\Uống\IMG_2386.mov
533,drink_001.MOV,Uống,person_03,person_03\Uống\drink_001.MOV
534,drink_002.MOV,Uống,person_03,person_03\Uống\drink_002.MOV
535,drink_003.MOV,Uống,person_03,person_03\Uống\drink_003.MOV
536,IMG_2387(1).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(1).mov
537,IMG_2387(2).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(2).mov
538,IMG_2387(3).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(3).mov
539,IMG_2387(4).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(4).mov
540,IMG_2387(5).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(5).mov
541,IMG_2387(6).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(6).mov
542,IMG_2387(7).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(7).mov
543,IMG_2387(8).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(8).mov
544,IMG_2387(9).mov,Xin chào,person_03,person_03\Xin chào\IMG_2387(9).mov
545,IMG_2387.mov,Xin chào,person_03,person_03\Xin chào\IMG_2387.mov
546,hello_001.mov,Xin chào,person_03,person_03\Xin chào\hello_001.mov
547,hello_002.mov,Xin chào,person_03,person_03\Xin chào\hello_002.mov
548,hello_003.mov,Xin chào,person_03,person_03\Xin chào\hello_003.mov
549,hello_004.mov,Xin chào,person_03,person_03\Xin chào\hello_004.mov
550,hello_005.mov,Xin chào,person_03,person_03\Xin chào\hello_005.mov
551,hello_006.MOV,Xin chào,person_03,person_03\Xin chào\hello_006.MOV
552,hello_007.MOV,Xin chào,person_03,person_03\Xin chào\hello_007.MOV
553,IMG_2388(1).MOV,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(1).MOV
554,IMG_2388(2).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(2).mov
555,IMG_2388(3).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(3).mov
556,IMG_2388(4).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(4).mov
557,IMG_2388(5).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(5).mov
558,IMG_2388(6).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(6).mov
559,IMG_2388(7).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(7).mov
560,IMG_2388(8).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(8).mov
561,IMG_2388(9).mov,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388(9).mov
562,IMG_2388.MOV,Xin lỗi,person_03,person_03\Xin lỗi\IMG_2388.MOV
563,sorry_001.MOV,Xin lỗi,person_03,person_03\Xin lỗi\sorry_001.MOV
564,sorry_002.MOV,Xin lỗi,person_03,person_03\Xin lỗi\sorry_002.MOV
565,sorry_003.mov,Xin lỗi,person_03,person_03\Xin lỗi\sorry_003.mov
566,sorry_004.MOV,Xin lỗi,person_03,person_03\Xin lỗi\sorry_004.MOV
567,7912624242948.mp4,Ăn,person_03,person_03\Ăn\7912624242948.mp4
568,7912624596005.mp4,Ăn,person_03,person_03\Ăn\7912624596005.mp4
569,IMG_2329.MOV,Ăn,person_03,person_03\Ăn\IMG_2329.MOV
570,IMG_2332.MOV,Ăn,person_03,person_03\Ăn\IMG_2332.MOV
571,IMG_2333.MOV,Ăn,person_03,person_03\Ăn\IMG_2333.MOV
572,IMG_2334.MOV,Ăn,person_03,person_03\Ăn\IMG_2334.MOV
573,IMG_2335.MOV,Ăn,person_03,person_03\Ăn\IMG_2335.MOV
574,IMG_2338.MOV,Ăn,person_03,person_03\Ăn\IMG_2338.MOV
575,IMG_2339.MOV,Ăn,person_03,person_03\Ăn\IMG_2339.MOV
576,IMG_2340.MOV,Ăn,person_03,person_03\Ăn\IMG_2340.MOV
577,IMG_2341.MOV,Ăn,person_03,person_03\Ăn\IMG_2341.MOV
578,IMG_2342.MOV,Ăn,person_03,person_03\Ăn\IMG_2342.MOV
579,eat_001.MOV,Ăn,person_03,person_03\Ăn\eat_001.MOV
580,eat_002.MOV,Ăn,person_03,person_03\Ăn\eat_002.MOV
581,eat_003.MOV,Ăn,person_03,person_03\Ăn\eat_003.MOV
582,eat_004.MOV,Ăn,person_03,person_03\Ăn\eat_004.MOV
583,IMG_1992.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1992.MOV
584,IMG_1993.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1993.MOV
585,IMG_1994.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1994.MOV
586,IMG_1995.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1995.MOV
587,IMG_1996.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1996.MOV
588,IMG_1997.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1997.MOV
589,IMG_1998.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1998.MOV
590,IMG_1999.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_1999.MOV
591,IMG_2001.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_2001.MOV
592,IMG_2002.MOV,Bạn bè,person_07,person_07\Bạn bè\IMG_2002.MOV
593,IMG_2003.MOV,Bố,person_07,person_07\Bố\IMG_2003.MOV
594,IMG_2005.MOV,Bố,person_07,person_07\Bố\IMG_2005.MOV
595,IMG_2006.MOV,Bố,person_07,person_07\Bố\IMG_2006.MOV
596,IMG_2007.MOV,Bố,person_07,person_07\Bố\IMG_2007.MOV
597,IMG_2008.MOV,Bố,person_07,person_07\Bố\IMG_2008.MOV
598,IMG_2009.MOV,Bố,person_07,person_07\Bố\IMG_2009.MOV
599,IMG_2010.MOV,Bố,person_07,person_07\Bố\IMG_2010.MOV
600,IMG_2011.MOV,Bố,person_07,person_07\Bố\IMG_2011.MOV
601,IMG_2012.MOV,Bố,person_07,person_07\Bố\IMG_2012.MOV
602,IMG_2013.MOV,Bố,person_07,person_07\Bố\IMG_2013.MOV
603,01.MOV,Có,person_07,person_07\Có\01.MOV
604,02.MOV,Có,person_07,person_07\Có\02.MOV
605,03.MOV,Có,person_07,person_07\Có\03.MOV
606,04.MOV,Có,person_07,person_07\Có\04.MOV
607,05.MOV,Có,person_07,person_07\Có\05.MOV
608,06.MOV,Có,person_07,person_07\Có\06.MOV
609,07.MOV,Có,person_07,person_07\Có\07.MOV
610,08.MOV,Có,person_07,person_07\Có\08.MOV
611,09.MOV,Có,person_07,person_07\Có\09.MOV
612,10.mov,Có,person_07,person_07\Có\10.mov
613,01.MOV,Cảm ơn,person_07,person_07\Cảm ơn\01.MOV
614,02.MOV,Cảm ơn,person_07,person_07\Cảm ơn\02.MOV
615,03.MOV,Cảm ơn,person_07,person_07\Cảm ơn\03.MOV
616,04.MOV,Cảm ơn,person_07,person_07\Cảm ơn\04.MOV
617,05.MOV,Cảm ơn,person_07,person_07\Cảm ơn\05.MOV
618,06.MOV,Cảm ơn,person_07,person_07\Cảm ơn\06.MOV
619,07.MOV,Cảm ơn,person_07,person_07\Cảm ơn\07.MOV
620,08.MOV,Cảm ơn,person_07,person_07\Cảm ơn\08.MOV
621,09.MOV,Cảm ơn,person_07,person_07\Cảm ơn\09.MOV
622,10.MOV,Cảm ơn,person_07,person_07\Cảm ơn\10.MOV
623,IMG_2014.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2014.MOV
624,IMG_2015.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2015.MOV
625,IMG_2016.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2016.MOV
626,IMG_2017.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2017.MOV
627,IMG_2018.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2018.MOV
628,IMG_2019.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2019.MOV
629,IMG_2020.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2020.MOV
630,IMG_2021.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2021.MOV
631,IMG_2022.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2022.MOV
632,IMG_2023.MOV,Hiểu,person_07,person_07\Hiểu\IMG_2023.MOV
633,01.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\01.MOV
634,02.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\02.MOV
635,03.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\03.MOV
636,04.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\04.MOV
637,05.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\05.MOV
638,06.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\06.MOV
639,07.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\07.MOV
640,08.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\08.MOV
641,09.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\09.MOV
642,10.MOV,Hạnh phúc,person_07,person_07\Hạnh phúc\10.MOV
643,IMG_2024.MOV,Học,person_07,person_07\Học\IMG_2024.MOV
644,IMG_2025.MOV,Học,person_07,person_07\Học\IMG_2025.MOV
645,IMG_2026.MOV,Học,person_07,person_07\Học\IMG_2026.MOV
646,IMG_2027.MOV,Học,person_07,person_07\Học\IMG_2027.MOV
647,IMG_2028.MOV,Học,person_07,person_07\Học\IMG_2028.MOV
648,IMG_2029.MOV,Học,person_07,person_07\Học\IMG_2029.MOV
649,IMG_2030.MOV,Học,person_07,person_07\Học\IMG_2030.MOV
650,IMG_2031.MOV,Học,person_07,person_07\Học\IMG_2031.MOV
651,IMG_2032.MOV,Học,person_07,person_07\Học\IMG_2032.MOV
652,IMG_2033.MOV,Học,person_07,person_07\Học\IMG_2033.MOV
653,01.MOV,Không,person_07,person_07\Không\01.MOV
654,02.MOV,Không,person_07,person_07\Không\02.MOV
655,03.MOV,Không,person_07,person_07\Không\03.MOV
656,04(1).MOV,Không,person_07,person_07\Không\04(1).MOV
657,04.MOV,Không,person_07,person_07\Không\04.MOV
658,05.MOV,Không,person_07,person_07\Không\05.MOV
659,06.MOV,Không,person_07,person_07\Không\06.MOV
660,07.MOV,Không,person_07,person_07\Không\07.MOV
661,08.MOV,Không,person_07,person_07\Không\08.MOV
662,09.MOV,Không,person_07,person_07\Không\09.MOV
663,IMG_2034.MOV,Thích,person_07,person_07\Thích\IMG_2034.MOV
664,IMG_2035.MOV,Thích,person_07,person_07\Thích\IMG_2035.MOV
665,IMG_2036.MOV,Thích,person_07,person_07\Thích\IMG_2036.MOV
666,IMG_2037.MOV,Thích,person_07,person_07\Thích\IMG_2037.MOV
667,IMG_2038.MOV,Thích,person_07,person_07\Thích\IMG_2038.MOV
668,IMG_2039.MOV,Thích,person_07,person_07\Thích\IMG_2039.MOV
669,IMG_2040.MOV,Thích,person_07,person_07\Thích\IMG_2040.MOV
670,IMG_2041.MOV,Thích,person_07,person_07\Thích\IMG_2041.MOV
671,IMG_2042.MOV,Thích,person_07,person_07\Thích\IMG_2042.MOV
672,IMG_2043.MOV,Thích,person_07,person_07\Thích\IMG_2043.MOV
673,01.MOV,Tôi,person_07,person_07\Tôi\01.MOV
674,02.MOV,Tôi,person_07,person_07\Tôi\02.MOV
675,03.MOV,Tôi,person_07,person_07\Tôi\03.MOV
676,04.MOV,Tôi,person_07,person_07\Tôi\04.MOV
677,05.MOV,Tôi,person_07,person_07\Tôi\05.MOV
678,06.MOV,Tôi,person_07,person_07\Tôi\06.MOV
679,07.MOV,Tôi,person_07,person_07\Tôi\07.MOV
680,08.MOV,Tôi,person_07,person_07\Tôi\08.MOV
681,09.MOV,Tôi,person_07,person_07\Tôi\09.MOV
682,10.MOV,Tôi,person_07,person_07\Tôi\10.MOV
683,01.MOV,Tạm biệt,person_07,person_07\Tạm biệt\01.MOV
684,02.MOV,Tạm biệt,person_07,person_07\Tạm biệt\02.MOV
685,03.MOV,Tạm biệt,person_07,person_07\Tạm biệt\03.MOV
686,04.MOV,Tạm biệt,person_07,person_07\Tạm biệt\04.MOV
687,05.MOV,Tạm biệt,person_07,person_07\Tạm biệt\05.MOV
688,06.MOV,Tạm biệt,person_07,person_07\Tạm biệt\06.MOV
689,07.MOV,Tạm biệt,person_07,person_07\Tạm biệt\07.MOV
690,08.MOV,Tạm biệt,person_07,person_07\Tạm biệt\08.MOV
691,09.MOV,Tạm biệt,person_07,person_07\Tạm biệt\09.MOV
692,10.MOV,Tạm biệt,person_07,person_07\Tạm biệt\10.MOV
693,01.MOV,Uống,person_07,person_07\Uống\01.MOV
694,02.MOV,Uống,person_07,person_07\Uống\02.MOV
695,03.MOV,Uống,person_07,person_07\Uống\03.MOV
696,04.MOV,Uống,person_07,person_07\Uống\04.MOV
697,05.MOV,Uống,person_07,person_07\Uống\05.MOV
698,06.MOV,Uống,person_07,person_07\Uống\06.MOV
699,07.MOV,Uống,person_07,person_07\Uống\07.MOV
700,08.MOV,Uống,person_07,person_07\Uống\08.MOV
701,09.MOV,Uống,person_07,person_07\Uống\09.MOV
702,10.MOV,Uống,person_07,person_07\Uống\10.MOV
703,01.MOV,Xin chào,person_07,person_07\Xin chào\01.MOV
704,02.MOV,Xin chào,person_07,person_07\Xin chào\02.MOV
705,03.MOV,Xin chào,person_07,person_07\Xin chào\03.MOV
706,04.MOV,Xin chào,person_07,person_07\Xin chào\04.MOV
707,05.MOV,Xin chào,person_07,person_07\Xin chào\05.MOV
708,06.MOV,Xin chào,person_07,person_07\Xin chào\06.MOV
709,07.MOV,Xin chào,person_07,person_07\Xin chào\07.MOV
710,08(1).MOV,Xin chào,person_07,person_07\Xin chào\08(1).MOV
711,08.MOV,Xin chào,person_07,person_07\Xin chào\08.MOV
712,09.MOV,Xin chào,person_07,person_07\Xin chào\09.MOV
713,10.MOV,Xin chào,person_07,person_07\Xin chào\10.MOV
714,01.MOV,Xin lỗi,person_07,person_07\Xin lỗi\01.MOV
715,02.MOV,Xin lỗi,person_07,person_07\Xin lỗi\02.MOV
